,OrderDate,ShippedDate,CustomerCountry,CustomerCity,CustomerRegion,ProductName,UnitPrice,Quantity,Discount,CategoryName,SupplierCountry,SupplierRegion,TotalPrice
195,2016-10-07,2016-10-14,Germany,Brandenburg,Western Europe,Chartreuse verte,14.4,4,0.0,Beverages,France,Western Europe,57.6
196,2016-10-08,2016-10-10,USA,Boise,North America,Pavlova,13.9,21,0.15,Confections,Australia,Victoria,248.11500000000004
197,2016-10-08,2016-10-10,USA,Boise,North America,Steeleye Stout,14.4,70,0.15,Beverages,USA,North America,856.8
198,2016-10-08,2016-10-10,USA,Boise,North America,Spegesild,9.6,30,0.0,Seafood,Denmark,Northern Europe,288.0
199,2016-10-08,2016-10-10,USA,Boise,North America,Raclette Courdavault,44.0,40,0.15,Dairy Products,France,Western Europe,1496.0
200,2016-10-08,2016-10-10,USA,Boise,North America,Vegie-spread,35.1,80,0.15,Condiments,Australia,Victoria,2386.8
201,2016-10-09,2016-10-14,Germany,Brandenburg,Western Europe,Grandma's Boysenberry Spread,20.0,6,0.0,Condiments,USA,North America,120.0
202,2016-10-09,2016-10-14,Germany,Brandenburg,Western Europe,Konbu,4.8,12,0.0,Seafood,Japan,Eastern Asia,57.599999999999994
203,2016-10-09,2016-10-14,Germany,Brandenburg,Western Europe,Tofu,18.6,9,0.0,Produce,Japan,Eastern Asia,167.4
204,2016-10-09,2016-10-14,Germany,Brandenburg,Western Europe,Gorgonzola Telino,10.0,4,0.0,Dairy Products,Italy,Southern Europe,40.0
205,2016-10-09,2016-10-14,Germany,Brandenburg,Western Europe,Mozzarella di Giovanni,27.8,40,0.0,Dairy Products,Italy,Southern Europe,1112.0
206,2016-10-10,2016-10-14,Spain,Madrid,Southern Europe,Chef Anton's Cajun Seasoning,17.6,24,0.0,Condiments,USA,North America,422.40000000000003
207,2016-10-10,2016-10-14,Spain,Madrid,Southern Europe,Ravioli Angelo,15.6,16,0.0,Grains/Cereals,Italy,Southern Europe,249.6
208,2016-10-10,2016-10-14,Spain,Madrid,Southern Europe,Rhönbräu Klosterbier,6.2,50,0.0,Beverages,Germany,Western Europe,310.0
209,2016-10-11,2016-10-14,Sweden,Bräcke,Northern Europe,Chang,15.2,25,0.2,Beverages,UK,British Isles,304.0
210,2016-10-11,2016-10-14,Sweden,Bräcke,Northern Europe,Queso Cabrales,16.8,50,0.2,Dairy Products,Spain,Southern Europe,672.0
211,2016-10-11,2016-10-14,Sweden,Bräcke,Northern Europe,Nord-Ost Matjeshering,20.7,35,0.2,Seafood,Germany,Western Europe,579.6
212,2016-10-11,2016-10-14,Sweden,Bräcke,Northern Europe,Escargots de Bourgogne,10.6,30,0.2,Seafood,France,Western Europe,254.4
213,2016-10-14,2016-10-17,Portugal,Lisboa,Southern Europe,Raclette Courdavault,44.0,9,0.0,Dairy Products,France,Western Europe,396.0
214,2016-10-14,2016-10-17,Portugal,Lisboa,Southern Europe,Louisiana Fiery Hot Pepper Sauce,16.8,40,0.0,Condiments,USA,North America,672.0
215,2016-10-14,2016-10-17,Portugal,Lisboa,Southern Europe,Scottish Longbreads,10.0,10,0.0,Confections,UK,British Isles,100.0
216,2016-10-15,2016-10-23,USA,Lander,North America,Teatime Chocolate Biscuits,7.3,10,0.05,Confections,UK,British Isles,69.35
217,2016-10-15,2016-10-23,USA,Lander,North America,Nord-Ost Matjeshering,20.7,8,0.05,Seafood,Germany,Western Europe,157.32
218,2016-10-15,2016-10-23,USA,Lander,North America,Côte de Blaye,210.8,20,0.05,Beverages,France,Western Europe,4005.2
219,2016-10-15,2016-10-23,USA,Lander,North America,Gnocchi di nonna Alice,30.4,12,0.05,Grains/Cereals,Italy,Southern Europe,346.55999999999995
220,2016-10-16,2016-10-28,Venezuela,Barquisimeto,South America,Gumbär Gummibärchen,24.9,50,0.15,Confections,Germany,Western Europe,1058.25
221,2016-10-16,2016-10-28,Venezuela,Barquisimeto,South America,Mozzarella di Giovanni,27.8,25,0.15,Dairy Products,Italy,Southern Europe,590.75
222,2016-10-16,2016-10-21,France,Marseille,Western Europe,Tourtière,5.9,15,0.0,Meat/Poultry,Canada,North America,88.5
223,2016-10-17,2016-10-21,Canada,Montréal,North America,Carnarvon Tigers,50.0,40,0.2,Seafood,Australia,Victoria,1600.0
224,2016-10-17,2016-10-21,Canada,Montréal,North America,Singaporean Hokkien Fried Mee,11.2,10,0.2,Grains/Cereals,Singapore,South-East Asia,89.6
225,2016-10-17,2016-10-21,Canada,Montréal,North America,Zaanse koeken,7.6,16,0.2,Confections,Netherlands,Northern Europe,97.28
226,2016-10-18,2016-10-25,Finland,Oulu,Scandinavia,Tofu,18.6,10,0.0,Produce,Japan,Eastern Asia,186.0
227,2016-10-18,2016-10-25,Finland,Oulu,Scandinavia,Sir Rodney's Scones,8.0,10,0.1,Confections,UK,British Isles,72.0
228,2016-10-18,2016-10-25,Finland,Oulu,Scandinavia,Flotemysost,17.2,40,0.1,Dairy Products,Norway,Scandinavia,619.2
229,2016-10-21,2016-10-28,France,Lyon,Western Europe,Filo Mix,5.6,8,0.0,Grains/Cereals,Australia,NSW,44.8
230,2016-10-21,2016-10-28,France,Lyon,Western Europe,Scottish Longbreads,10.0,10,0.0,Confections,UK,British Isles,100.0
231,2016-10-22,2016-10-24,Ireland,Cork,British Isles,Chang,15.2,7,0.2,Beverages,UK,British Isles,85.11999999999999
232,2016-10-22,2016-10-24,Ireland,Cork,British Isles,Gorgonzola Telino,10.0,25,0.2,Dairy Products,Italy,Southern Europe,200.0
233,2016-10-22,2016-10-24,Ireland,Cork,British Isles,Mascarpone Fabioli,25.6,6,0.2,Dairy Products,Italy,Southern Europe,122.88000000000002
234,2016-10-22,2016-10-24,Ireland,Cork,British Isles,Manjimup Dried Apples,42.4,48,0.2,Produce,Australia,NSW,1628.1599999999999
235,2016-10-23,2016-10-25,Portugal,Lisboa,Southern Europe,Chef Anton's Cajun Seasoning,17.6,18,0.1,Condiments,USA,North America,285.12
237,2016-10-24,2016-10-29,Germany,München,Western Europe,Gumbär Gummibärchen,24.9,24,0.0,Confections,Germany,Western Europe,597.5999999999999
238,2016-10-24,2016-10-29,Germany,München,Western Europe,Inlagd Sill,15.2,20,0.0,Seafood,Sweden,Northern Europe,304.0
239,2016-10-24,2016-10-29,Germany,München,Western Europe,Gravad lax,20.8,28,0.0,Seafood,Sweden,Northern Europe,582.4
240,2016-10-24,2016-10-29,Germany,München,Western Europe,Mozzarella di Giovanni,27.8,25,0.0,Dairy Products,Italy,Southern Europe,695.0
241,2016-10-25,2016-10-29,USA,Anchorage,North America,Alice Mutton,31.2,20,0.0,Meat/Poultry,Australia,Victoria,624.0
242,2016-10-25,2016-10-29,USA,Anchorage,North America,Nord-Ost Matjeshering,20.7,15,0.0,Seafood,Germany,Western Europe,310.5
243,2016-10-28,2016-11-04,Canada,Montréal,North America,Chef Anton's Cajun Seasoning,17.6,10,0.0,Condiments,USA,North America,176.0
244,2016-10-28,2016-11-04,Canada,Montréal,North America,Alice Mutton,31.2,70,0.05,Meat/Poultry,Australia,Victoria,2074.8
245,2016-10-28,2016-11-04,Canada,Montréal,North America,Tarte au sucre,39.4,28,0.0,Confections,Canada,North America,1103.2
246,2016-10-29,2016-11-08,France,Marseille,Western Europe,Carnarvon Tigers,50.0,20,0.05,Seafood,Australia,Victoria,950.0
247,2016-10-29,2016-11-08,France,Marseille,Western Europe,Jack's New England Clam Chowder,7.7,12,0.05,Seafood,USA,North America,87.78
248,2016-10-29,2016-11-08,France,Marseille,Western Europe,Ipoh Coffee,36.8,40,0.05,Beverages,Singapore,South-East Asia,1398.4
249,2016-10-29,2016-11-05,Denmark,Kobenhavn,Northern Europe,Geitost,2.0,8,0.0,Dairy Products,Norway,Scandinavia,16.0
250,2016-10-29,2016-11-05,Denmark,Kobenhavn,Northern Europe,Raclette Courdavault,44.0,9,0.15,Dairy Products,France,Western Europe,336.6
251,2016-10-30,2016-11-04,Germany,München,Western Europe,Chang,15.2,24,0.2,Beverages,UK,British Isles,291.84
252,2016-10-30,2016-11-04,Germany,München,Western Europe,Gorgonzola Telino,10.0,56,0.2,Dairy Products,Italy,Southern Europe,448.0
253,2016-10-30,2016-11-04,Germany,München,Western Europe,Inlagd Sill,15.2,40,0.2,Seafood,Sweden,Northern Europe,486.4
254,2016-10-30,2016-11-04,Germany,München,Western Europe,Pâté chinois,19.2,40,0.2,Meat/Poultry,Canada,North America,614.4
255,2016-10-31,2016-11-06,Germany,Frankfurt a.M.,Western Europe,Wimmers gute Semmelknödel,26.6,50,0.0,Grains/Cereals,Germany,Western Europe,1330.0
256,2016-10-31,2016-11-06,Germany,Frankfurt a.M.,Western Europe,Scottish Longbreads,10.0,4,0.05,Confections,UK,British Isles,38.0
257,2016-10-31,2016-11-06,Germany,Frankfurt a.M.,Western Europe,Lakkalikööri,14.4,15,0.0,Beverages,Finland,Scandinavia,216.0
258,2016-11-01,2016-11-05,USA,Seattle,North America,Chef Anton's Cajun Seasoning,17.6,35,0.0,Condiments,USA,North America,616.0
259,2016-11-01,2016-11-05,USA,Seattle,North America,Northwoods Cranberry Sauce,32.0,70,0.25,Condiments,USA,North America,1680.0
260,2016-11-04,2016-11-11,Germany,Cunewalde,Western Europe,Northwoods Cranberry Sauce,32.0,70,0.0,Condiments,USA,North America,2240.0
261,2016-11-04,2016-11-11,Germany,Cunewalde,Western Europe,Teatime Chocolate Biscuits,7.3,80,0.0,Confections,UK,British Isles,584.0
262,2016-11-04,2016-11-11,Germany,Cunewalde,Western Europe,Singaporean Hokkien Fried Mee,11.2,9,0.0,Grains/Cereals,Singapore,South-East Asia,100.8
263,2016-11-05,2016-11-08,USA,Albuquerque,North America,Alice Mutton,31.2,36,0.1,Meat/Poultry,Australia,Victoria,1010.88
264,2016-11-05,2016-11-08,USA,Albuquerque,North America,Gnocchi di nonna Alice,30.4,20,0.0,Grains/Cereals,Italy,Southern Europe,608.0
265,2016-11-06,2016-11-08,Brazil,Sao Paulo,South America,NuNuCa Nuß-Nougat-Creme,11.2,10,0.0,Confections,Germany,Western Europe,112.0
266,2016-11-06,2016-11-08,Brazil,Sao Paulo,South America,Chartreuse verte,14.4,50,0.15,Beverages,France,Western Europe,612.0
267,2016-11-06,2016-11-08,Brazil,Sao Paulo,South America,Boston Crab Meat,14.7,4,0.0,Seafood,USA,North America,58.8
268,2016-11-06,2016-11-08,Brazil,Sao Paulo,South America,Rhönbräu Klosterbier,6.2,6,0.15,Beverages,Germany,Western Europe,31.620000000000005
269,2016-11-07,2016-11-15,Germany,Stuttgart,Western Europe,Chai,14.4,15,0.15,Beverages,UK,British Isles,183.6
271,2016-11-08,2016-11-15,USA,Lander,North America,Tourtière,5.9,24,0.0,Meat/Poultry,Canada,North America,141.60000000000002
272,2016-11-11,2016-12-03,France,Toulouse,Western Europe,Valkoinen suklaa,13.0,15,0.1,Confections,Finland,Scandinavia,175.5
273,2016-11-11,2016-12-03,France,Toulouse,Western Europe,Gudbrandsdalsost,28.8,18,0.1,Dairy Products,Norway,Scandinavia,466.55999999999995
274,2016-11-11,2016-11-20,Austria,Graz,Western Europe,Côte de Blaye,210.8,20,0.05,Beverages,France,Western Europe,4005.2
275,2016-11-11,2016-11-20,Austria,Graz,Western Europe,Jack's New England Clam Chowder,7.7,13,0.0,Seafood,USA,North America,100.10000000000001
276,2016-11-11,2016-11-20,Austria,Graz,Western Europe,Gula Malacca,15.5,77,0.05,Condiments,Singapore,South-East Asia,1133.825
277,2016-11-11,2016-11-20,Austria,Graz,Western Europe,Louisiana Fiery Hot Pepper Sauce,16.8,10,0.05,Condiments,USA,North America,159.6
278,2016-11-12,2016-11-18,Portugal,Lisboa,Southern Europe,Guaraná Fantástica,3.6,10,0.0,Beverages,Brazil,South America,36.0
279,2016-11-12,2016-11-18,Portugal,Lisboa,Southern Europe,Tourtière,5.9,20,0.15,Meat/Poultry,Canada,North America,100.3
280,2016-11-13,2016-11-25,Austria,Salzburg,Western Europe,Queso Cabrales,16.8,12,0.2,Dairy Products,Spain,Southern Europe,161.28000000000003
281,2016-11-13,2016-11-25,Austria,Salzburg,Western Europe,Côte de Blaye,210.8,50,0.2,Beverages,France,Western Europe,8432.0
282,2016-11-14,2016-11-20,Mexico,México D.F.,Central America,Chai,14.4,12,0.0,Beverages,UK,British Isles,172.8
283,2016-11-14,2016-11-20,Mexico,México D.F.,Central America,Thüringer Rostbratwurst,99.0,4,0.0,Meat/Poultry,Germany,Western Europe,396.0
284,2016-11-15,2016-11-20,UK,London,British Isles,Guaraná Fantástica,3.6,25,0.0,Beverages,Brazil,South America,90.0
285,2016-11-15,2016-11-20,UK,London,British Isles,Ravioli Angelo,15.6,25,0.0,Grains/Cereals,Italy,Southern Europe,390.0
286,2016-11-18,2016-11-27,Germany,Stuttgart,Western Europe,Gorgonzola Telino,10.0,30,0.0,Dairy Products,Italy,Southern Europe,300.0
287,2016-11-18,2016-11-27,Germany,Stuttgart,Western Europe,Pâté chinois,19.2,12,0.0,Meat/Poultry,Canada,North America,230.39999999999998
288,2016-11-18,2016-11-27,Germany,Stuttgart,Western Europe,Gudbrandsdalsost,28.8,20,0.0,Dairy Products,Norway,Scandinavia,576.0
289,2016-11-19,2016-12-02,Venezuela,Barquisimeto,South America,Ikura,24.8,30,0.2,Seafood,Japan,Eastern Asia,595.2
290,2016-11-19,2016-12-02,Venezuela,Barquisimeto,South America,Gumbär Gummibärchen,24.9,16,0.0,Confections,Germany,Western Europe,398.4
291,2016-11-19,2016-12-02,Venezuela,Barquisimeto,South America,Camembert Pierrot,27.2,8,0.2,Dairy Products,France,Western Europe,174.07999999999998
292,2016-11-20,2016-11-27,France,Toulouse,Western Europe,Guaraná Fantástica,3.6,10,0.05,Beverages,Brazil,South America,34.2
293,2016-11-20,2016-11-27,France,Toulouse,Western Europe,Sasquatch Ale,11.2,10,0.05,Beverages,USA,North America,106.4
294,2016-11-20,2016-11-27,France,Toulouse,Western Europe,Inlagd Sill,15.2,20,0.05,Seafood,Sweden,Northern Europe,288.8
295,2016-11-21,2016-11-26,UK,London,British Isles,Pavlova,13.9,56,0.05,Confections,Australia,Victoria,739.48
296,2016-11-21,2016-11-26,UK,London,British Isles,Gorgonzola Telino,10.0,70,0.05,Dairy Products,Italy,Southern Europe,665.0
297,2016-11-21,2016-11-26,UK,London,British Isles,Camembert Pierrot,27.2,80,0.05,Dairy Products,France,Western Europe,2067.2
298,2016-11-22,2016-12-02,France,Strasbourg,Western Europe,Rössle Sauerkraut,36.4,30,0.0,Produce,Germany,Western Europe,1092.0
299,2016-11-22,2016-12-02,France,Strasbourg,Western Europe,Thüringer Rostbratwurst,99.0,35,0.0,Meat/Poultry,Germany,Western Europe,3465.0
300,2016-11-22,2016-12-02,France,Strasbourg,Western Europe,Côte de Blaye,210.8,10,0.0,Beverages,France,Western Europe,2108.0
301,2016-11-22,2016-12-02,France,Strasbourg,Western Europe,Maxilaku,16.0,35,0.0,Confections,Finland,Scandinavia,560.0
302,2016-11-22,2016-12-02,France,Strasbourg,Western Europe,Tourtière,5.9,28,0.0,Meat/Poultry,Canada,North America,165.20000000000002
303,2016-11-22,2016-12-03,Germany,Cunewalde,Western Europe,Chartreuse verte,14.4,54,0.1,Beverages,France,Western Europe,699.84
304,2016-11-22,2016-12-03,Germany,Cunewalde,Western Europe,Camembert Pierrot,27.2,55,0.1,Dairy Products,France,Western Europe,1346.4
305,2016-11-25,2016-11-28,France,Marseille,Western Europe,NuNuCa Nuß-Nougat-Creme,11.2,50,0.0,Confections,Germany,Western Europe,560.0
306,2016-11-25,2016-11-28,France,Marseille,Western Europe,Manjimup Dried Apples,42.4,20,0.0,Produce,Australia,NSW,848.0
307,2016-11-25,2016-11-28,France,Marseille,Western Europe,Tourtière,5.9,24,0.0,Meat/Poultry,Canada,North America,141.60000000000002
308,2016-11-26,2016-12-04,Germany,Aachen,Western Europe,Gorgonzola Telino,10.0,20,0.0,Dairy Products,Italy,Southern Europe,200.0
309,2016-11-26,2016-12-04,Germany,Aachen,Western Europe,Rhönbräu Klosterbier,6.2,12,0.0,Beverages,Germany,Western Europe,74.4
310,2016-11-26,2016-12-04,Germany,Aachen,Western Europe,Lakkalikööri,14.4,12,0.0,Beverages,Finland,Scandinavia,172.8
311,2016-11-26,2016-12-04,UK,London,British Isles,Gudbrandsdalsost,28.8,30,0.0,Dairy Products,Norway,Scandinavia,864.0
312,2016-11-26,2016-12-04,UK,London,British Isles,Flotemysost,17.2,5,0.0,Dairy Products,Norway,Scandinavia,86.0
313,2016-11-27,2016-12-02,Mexico,México D.F.,Central America,Queso Cabrales,16.8,24,0.0,Dairy Products,Spain,Southern Europe,403.20000000000005
314,2016-11-28,2016-12-30,Spain,Barcelona,Southern Europe,Louisiana Fiery Hot Pepper Sauce,16.8,5,0.0,Condiments,USA,North America,84.0
315,2016-11-28,2016-12-30,Spain,Barcelona,Southern Europe,Original Frankfurter grüne Soße,10.4,5,0.0,Condiments,Germany,Western Europe,52.0
316,2016-11-28,2016-12-02,Denmark,Århus,Northern Europe,Sasquatch Ale,11.2,36,0.0,Beverages,USA,North America,403.2
317,2016-11-28,2016-12-02,Denmark,Århus,Northern Europe,Tourtière,5.9,18,0.0,Meat/Poultry,Canada,North America,106.2
318,2016-11-28,2016-12-02,Denmark,Århus,Northern Europe,Louisiana Fiery Hot Pepper Sauce,16.8,15,0.0,Condiments,USA,North America,252.0
319,2016-11-28,2016-12-02,Denmark,Århus,Northern Europe,Original Frankfurter grüne Soße,10.4,7,0.0,Condiments,Germany,Western Europe,72.8
320,2016-11-29,2016-12-02,Austria,Graz,Western Europe,Sir Rodney's Scones,8.0,5,0.1,Confections,UK,British Isles,36.0
321,2016-11-29,2016-12-02,Austria,Graz,Western Europe,Rössle Sauerkraut,36.4,13,0.1,Produce,Germany,Western Europe,425.88
322,2016-11-29,2016-12-02,Austria,Graz,Western Europe,Ravioli Angelo,15.6,25,0.0,Grains/Cereals,Italy,Southern Europe,390.0
323,2016-11-29,2016-12-02,Austria,Graz,Western Europe,Wimmers gute Semmelknödel,26.6,35,0.1,Grains/Cereals,Germany,Western Europe,837.9
324,2016-12-02,2016-12-09,USA,Lander,North America,Thüringer Rostbratwurst,99.0,20,0.0,Meat/Poultry,Germany,Western Europe,1980.0
325,2016-12-02,2016-12-09,USA,Lander,North America,Gnocchi di nonna Alice,30.4,18,0.25,Grains/Cereals,Italy,Southern Europe,410.4
326,2016-12-03,2016-12-27,Switzerland,Bern,Western Europe,Chai,14.4,15,0.15,Beverages,UK,British Isles,183.6
327,2016-12-03,2016-12-27,Switzerland,Bern,Western Europe,Wimmers gute Semmelknödel,26.6,30,0.0,Grains/Cereals,Germany,Western Europe,798.0
328,2016-12-03,2016-12-27,Switzerland,Bern,Western Europe,Longlife Tofu,8.0,20,0.15,Produce,Japan,Eastern Asia,136.0
329,2016-12-03,2016-12-24,France,Toulouse,Western Europe,Inlagd Sill,15.2,6,0.2,Seafood,Sweden,Northern Europe,72.96
330,2016-12-04,2016-12-09,Brazil,Sao Paulo,South America,Sir Rodney's Marmalade,64.8,12,0.25,Confections,UK,British Isles,583.1999999999999
331,2016-12-04,2016-12-09,Brazil,Sao Paulo,South America,Côte de Blaye,210.8,40,0.25,Beverages,France,Western Europe,6324.0
332,2016-12-04,2016-12-09,Brazil,Sao Paulo,South America,Camembert Pierrot,27.2,70,0.25,Dairy Products,France,Western Europe,1428.0
333,2016-12-04,2016-12-09,Brazil,Sao Paulo,South America,Mozzarella di Giovanni,27.8,42,0.25,Dairy Products,Italy,Southern Europe,875.7
334,2016-12-05,2016-12-11,Ireland,Cork,British Isles,Escargots de Bourgogne,10.6,80,0.2,Seafood,France,Western Europe,678.4
335,2016-12-05,2016-12-11,Ireland,Cork,British Isles,Flotemysost,17.2,50,0.2,Dairy Products,Norway,Scandinavia,688.0
336,2016-12-05,2016-12-09,Poland,Warszawa,Eastern Europe,Gorgonzola Telino,10.0,30,0.0,Dairy Products,Italy,Southern Europe,300.0
337,2016-12-05,2016-12-09,Poland,Warszawa,Eastern Europe,Escargots de Bourgogne,10.6,15,0.0,Seafood,France,Western Europe,159.0
338,2016-12-06,2016-12-09,USA,Elgin,North America,Tofu,18.6,15,0.0,Produce,Japan,Eastern Asia,279.0
339,2016-12-06,2016-12-09,USA,Elgin,North America,Tourtière,5.9,10,0.0,Meat/Poultry,Canada,North America,59.0
340,2016-12-09,2016-12-13,Canada,Montréal,North America,Gorgonzola Telino,10.0,42,0.05,Dairy Products,Italy,Southern Europe,399.0
341,2016-12-09,2016-12-13,UK,London,British Isles,Rössle Sauerkraut,36.4,20,0.15,Produce,Germany,Western Europe,618.8
342,2016-12-09,2016-12-13,UK,London,British Isles,Chartreuse verte,14.4,20,0.15,Beverages,France,Western Europe,244.8
343,2016-12-10,2016-12-19,Sweden,Bräcke,Northern Europe,Flotemysost,17.2,6,0.0,Dairy Products,Norway,Scandinavia,103.19999999999999
344,2016-12-11,2016-12-13,Brazil,Rio de Janeiro,South America,Jack's New England Clam Chowder,7.7,8,0.1,Seafood,USA,North America,55.44
345,2016-12-11,2016-12-13,Brazil,Rio de Janeiro,South America,Vegie-spread,35.1,16,0.1,Condiments,Australia,Victoria,505.44
346,2016-12-11,2016-12-13,Brazil,Rio de Janeiro,South America,Louisiana Fiery Hot Pepper Sauce,16.8,20,0.1,Condiments,USA,North America,302.4
347,2016-12-12,2017-01-16,Ireland,Cork,British Isles,Nord-Ost Matjeshering,20.7,18,0.1,Seafood,Germany,Western Europe,335.34
348,2016-12-12,2017-01-16,Ireland,Cork,British Isles,Perth Pasties,26.2,20,0.1,Meat/Poultry,Australia,NSW,471.6
349,2016-12-12,2017-01-16,Ireland,Cork,British Isles,Camembert Pierrot,27.2,6,0.1,Dairy Products,France,Western Europe,146.88
350,2016-12-12,2017-01-16,Ireland,Cork,British Isles,Outback Lager,12.0,30,0.0,Beverages,Australia,Victoria,360.0
351,2016-12-12,2016-12-13,Venezuela,Barquisimeto,South America,Longlife Tofu,8.0,14,0.0,Produce,Japan,Eastern Asia,112.0
352,2016-12-13,2016-12-16,Austria,Graz,Western Europe,Chef Anton's Gumbo Mix,17.0,32,0.0,Condiments,USA,North America,544.0
353,2016-12-13,2016-12-16,Austria,Graz,Western Europe,Carnarvon Tigers,50.0,9,0.0,Seafood,Australia,Victoria,450.0
354,2016-12-13,2016-12-16,Austria,Graz,Western Europe,Thüringer Rostbratwurst,99.0,14,0.0,Meat/Poultry,Germany,Western Europe,1386.0
355,2016-12-13,2016-12-16,Austria,Graz,Western Europe,Geitost,2.0,60,0.0,Dairy Products,Norway,Scandinavia,120.0
356,2016-12-13,2016-12-16,Austria,Graz,Western Europe,Longlife Tofu,8.0,50,0.0,Produce,Japan,Eastern Asia,400.0
357,2016-12-16,2016-12-18,UK,London,British Isles,Konbu,4.8,20,0.0,Seafood,Japan,Eastern Asia,96.0
358,2016-12-16,2016-12-18,UK,London,British Isles,Valkoinen suklaa,13.0,15,0.0,Confections,Finland,Scandinavia,195.0
359,2016-12-16,2016-12-18,UK,London,British Isles,Gnocchi di nonna Alice,30.4,20,0.0,Grains/Cereals,Italy,Southern Europe,608.0
